catalogID,placeID,parentPlaceID,typeKeys,officialName,reading,aliases,prefecture,municipality,address,latitude,longitude,officialURL,sourceURL,capacity,status,selectionReason,verifiedAt,notes
entertainment,jp-hokkaido-sapporo-cultural-arts-theater-hitaru,,theater|performing_arts_venue|music_venue|medium_venue,札幌文化芸術劇場 hitaru,さっぽろぶんかげいじゅつげきじょうひたる,hitaru|札幌文化芸術劇場,北海道,札幌市中央区,北海道札幌市中央区北1条西1丁目,,,https://www.sapporo-community-plaza.jp/facility_theater.html,https://www.sapporo-community-plaza.jp/facility_theater.html,2302,open,北海道の舞台芸術と大規模公演を支える2302席の主要劇場,2026-07-21,オーケストラピット等の利用時は客席数が変動
entertainment,jp-tokyo-tokyo-metropolitan-theatre-playhouse,,theater|performing_arts_venue|medium_venue,東京芸術劇場 プレイハウス,とうきょうげいじゅつげきじょうぷれいはうす,東京芸術劇場 中ホール|プレイハウス,東京都,豊島区,東京都豊島区西池袋1-8-1,,,https://www.geigeki.jp/facilities/playhouse/,https://www.geigeki.jp/facilities/playhouse/,829,open,演劇・ミュージカル・舞踊の全国公演で利用される主要中劇場,2026-07-21,車いす用スペースと立見席は公式案内を参照
entertainment,jp-tokyo-new-national-theatre-playhouse,,theater|performing_arts_venue|medium_venue,新国立劇場 中劇場,しんこくりつげきじょうちゅうげきじょう,新国立劇場プレイハウス|中劇場,東京都,渋谷区,東京都渋谷区本町1-1-1,,,https://www.nntt.jac.go.jp/guide/playhouse/,https://www.nntt.jac.go.jp/guide/playhouse/,1030,open,現代舞台芸術の全国的拠点にある演劇・舞踊向け中劇場,2026-07-21,プロセニアム形式の全客席数。舞台形式により変動
entertainment,jp-tokyo-parco-theater,,theater|performing_arts_venue|medium_venue,PARCO劇場,ぱるこげきじょう,パルコ劇場,東京都,渋谷区,東京都渋谷区宇田川町15-1 渋谷PARCO 8階,,,https://stage.parco.jp/parcotheater/,https://stage.parco.jp/parcotheater/,,open,渋谷で商業演劇と新作舞台を継続発信する著名劇場,2026-07-21,収容人数は公式本文で確認できるまで空欄
entertainment,jp-tokyo-setagaya-public-theatre,,theater|performing_arts_venue|medium_venue,世田谷パブリックシアター,せたがやぱぶりっくしあたー,,東京都,世田谷区,東京都世田谷区太子堂4-1-1,,,https://setagaya-pt.jp/,https://setagaya-pt.jp/guide/theater/,700,open,現代演劇と舞踊の創造・上演を担う公共劇場,2026-07-21,最大700人。2026年4月から2027年3月は改修休館予定だが施設自体は現役
entertainment,jp-kanagawa-kaat-hall,,theater|performing_arts_venue|medium_venue,KAAT 神奈川芸術劇場 ホール,かーとかながわげいじゅつげきじょうほーる,KAATホール,神奈川県,横浜市中区,神奈川県横浜市中区山下町281,,,https://www.kaat.jp/,https://www.kaat.jp/about/facilities/,1200,open,神奈川県の舞台芸術創造と全国公演を担う主要劇場,2026-07-21,公式表記は最大約1200席で基準勾配時
entertainment,jp-aichi-misonoza,,theater|kabuki_theater|performing_arts_venue|medium_venue,御園座,みそのざ,,愛知県,名古屋市中区,愛知県名古屋市中区栄1-6-14,,,https://www.misonoza.co.jp/,https://www.misonoza.co.jp/access/,,open,歌舞伎・演劇・ミュージカルを上演する名古屋の代表的劇場,2026-07-21,収容人数は公式本文で確認できるまで空欄
entertainment,jp-kyoto-minamiza,,theater|kabuki_theater|performing_arts_venue|historic_site,南座,みなみざ,京都四條南座,京都府,京都市東山区,京都府京都市東山区四条大橋東詰,,,https://www.shochiku.co.jp/play/theater/minamiza/,https://www.shochiku.co.jp/play/theater/minamiza/map/,,open,400年を超える歴史を持ち歌舞伎から現代公演まで扱う京都の代表的劇場,2026-07-21,収容人数は公式本文で確認できるまで空欄
entertainment,jp-osaka-umeda-arts-theater-main-hall,,theater|performing_arts_venue|music_venue|medium_venue,梅田芸術劇場 メインホール,うめだげいじゅつげきじょうめいんほーる,梅芸メインホール,大阪府,大阪市北区,大阪府大阪市北区茶屋町19-1,,,https://www.umegei.com/,https://www.umegei.com/guide/seat/,1905,open,ミュージカル・演劇・コンサートの全国公演で利用される大阪の主要劇場,2026-07-21,公演のセットや演出により販売席数は変動
entertainment,jp-fukuoka-hakataza,,theater|kabuki_theater|performing_arts_venue|medium_venue|public_hall|cultural_venue,博多座,はかたざ,,福岡県,福岡市博多区,福岡県福岡市博多区下川端町2-1,,,https://www.hakataza.co.jp/,https://www.hakataza.co.jp/access/,1490,open,歌舞伎・ミュージカル・芝居を月単位で興行する福岡の演劇専用劇場,2026-07-21,収容人数は公式本文で確認できるまで空欄
entertainment,jp-hokkaido-penny-lane-24,,live_house|music_venue|cultural_venue,PENNY LANE24,ぺにーれーんにじゅうよん,ペニーレーン24|PL24,北海道,札幌市西区,北海道札幌市西区二十四軒4条5丁目5-21 W'Sビル,,,https://www.pl24.jp/,https://www.pl24.jp/info.html,,open,札幌のツアー公演と地域音楽文化を支える著名ライブホール,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-miyagi-sendai-rensa,,live_house|music_venue|cultural_venue,仙台Rensa,せんだいれんさ,Rensa,宮城県,仙台市青葉区,宮城県仙台市青葉区一番町4-9-18 TICビル7F,,,https://www.rensa.jp/,https://www.rensa.jp/rensadata/,700,open,東北ツアーで利用される仙台中心部の主要ライブホール,2026-07-21,オールスタンディング時は400〜700人でレイアウトにより変動
entertainment,jp-niigata-niigata-lots,,live_house|music_venue|cultural_venue,NIIGATA LOTS,にいがたろっつ,新潟LOTS|新潟ロッツ,新潟県,新潟市中央区,新潟県新潟市中央区幸西4-3-5,,,https://www.fmniigata.com/lots,https://www.fmniigata.com/lots/access,,open,新潟の全国ツアーと地域音楽イベントで利用される主要ライブ会場,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-aichi-nagoya-club-quattro,,live_house|music_venue|cultural_venue,名古屋クラブクアトロ,なごやくらぶくあとろ,NAGOYA CLUB QUATTRO,愛知県,名古屋市中区,愛知県名古屋市中区栄3-29-1 名古屋パルコ東館8F,,,https://www.club-quattro.com/nagoya/,https://www.club-quattro.com/hallinfo/?place=nagoya,,open,長期運営され東海の国内外アーティスト公演を担う著名ライブハウス,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-osaka-bigcat,,live_house|music_venue|cultural_venue,BIGCAT,びっぐきゃっと,ビッグキャット,大阪府,大阪市中央区,大阪府大阪市中央区西心斎橋1-6-14 BIGSTEP 4F,,,https://bigcat-live.com/,https://bigcat-live.com/access,,open,大阪・心斎橋の全国ツアーとインディー公演を担う著名ライブハウス,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-hyogo-kobe-varit,,live_house|music_venue|cultural_venue,神戸VARIT.,こうべばりっと,KOBE VARIT.|VARIT.,兵庫県,神戸市中央区,兵庫県神戸市中央区下山手通2-13-3 建創ビルB1F,,,https://varit.jp/,https://varit.jp/access/,,open,神戸の地域音楽文化とツアー公演を支える著名ライブハウス,2026-07-21,公式住所のライブ会場階を保存
entertainment,jp-hiroshima-hiroshima-club-quattro,,live_house|music_venue|cultural_venue,広島クラブクアトロ,ひろしまくらぶくあとろ,HIROSHIMA CLUB QUATTRO,広島県,広島市中区,広島県広島市中区本通10-1 広島パルコ本館10F,,,https://www.club-quattro.com/hiroshima/,https://www.club-quattro.com/hiroshima/,,open,中国地方の国内外アーティスト公演を担う主要ライブハウス,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-osaka-umeda-club-quattro,,live_house|music_venue|cultural_venue,梅田クラブクアトロ,うめだくらぶくあとろ,UMEDA CLUB QUATTRO,大阪府,大阪市北区,大阪府大阪市北区太融寺町8-17 プラザ梅田ビル10F,,,https://www.club-quattro.com/umeda/,https://www.club-quattro.com/hallinfo/?place=umeda,,open,大阪・梅田の国内外アーティスト公演を担う著名ライブハウス,2026-07-21,収容人数は公式で確認できるまで空欄
entertainment,jp-iwate-morioka-civic-cultural-hall-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue|public_hall|cultural_venue|civic_hall|theater,盛岡市民文化ホール 大ホール,もりおかしみんぶんかほーるだいほーる,盛岡市民文化ホール,岩手県,盛岡市,岩手県盛岡市盛岡駅西通2-9-1,,,https://www.mfca.jp/shiminbunka/,https://www.mfca.jp/shiminbunka/guidance,1510,open,オペラ・バレエ・コンサート等に対応する岩手県の主要公共ホール,2026-07-21,固定席1510席。別に車椅子席6席
entertainment,jp-akita-mille-has-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue,あきた芸術劇場ミルハス 大ホール,あきたげいじゅつげきじょうみるはすだいほーる,ミルハス大ホール,秋田県,秋田市,秋田県秋田市千秋明徳町2-52,,,https://akiat.jp/,https://akiat.jp/venue/mainhall/,2007,open,舞台芸術からロック・Jポップまで対応する秋田県の文化芸術拠点,2026-07-21,公式掲載の客席数2007席
entertainment,jp-fukushima-kenshin-koriyama-cultural-center-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue,けんしん郡山文化センター 大ホール,けんしんこおりやまぶんかせんたーだいほーる,郡山市民文化センター 大ホール|郡山市民文化センター,福島県,郡山市,福島県郡山市堤下町1-2,,,https://www.bunka-manabi.or.jp/kc-center/,https://www.bunka-manabi.or.jp/kc-center/institution/hall-large.html,2004,open,東北・全国規模の催事にも対応する福島県の主要多目的ホール,2026-07-21,命名権名称と一般名称の双方を検索用に保持
entertainment,jp-nagano-hokuto-cultural-hall-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue,ホクト文化ホール 大ホール,ほくとぶんかほーるだいほーる,長野県県民文化会館 大ホール|長野県県民文化会館,長野県,長野市,長野県長野市若里1-1-3,,,https://www.naganokenbun.jp/,https://www.naganokenbun.jp/about/,1971,open,音楽・オペラ・バレエ・歌舞伎等に対応する長野県最大規模の公共ホール,2026-07-21,命名権名称と一般名称の双方を検索用に保持
entertainment,jp-niigata-niigata-prefectural-civic-hall-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue|public_hall|cultural_venue|civic_hall|theater,新潟県民会館 大ホール,にいがたけんみんかいかんだいほーる,新潟県民会館,新潟県,新潟市中央区,新潟県新潟市中央区一番堀通町3-13,,,https://www.niigata-kenminkaikan.jp/,https://www.niigata-kenminkaikan.jp/information/about/,1730,open,幅広い舞台演出に対応する新潟県の主要公共ホール,2026-07-21,固定席1538席と移動席192席の合計
entertainment,jp-toyama-aubade-hall-main-hall,,theater|concert_hall|performing_arts_venue|music_venue|medium_venue,オーバード・ホール 大ホール,おーばーどほーるだいほーる,富山市芸術文化ホール 大ホール|AUBADE HALL,富山県,富山市,富山県富山市牛島町9-28,,,https://www.aubade.or.jp/,https://www.aubade.or.jp/rental/big_hall/,2196,open,三面半舞台を備え大型舞台作品に対応する富山県の主要劇場,2026-07-21,2027年秋まで改修休館中だが施設自体は現役
entertainment,jp-ishikawa-hondanomori-hokuden-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue,本多の森 北電ホール,ほんだのもりほくでんほーる,本多の森ホール,石川県,金沢市,石川県金沢市石引4-17-1,,,https://www.hondanomori-hall.com/,https://www.hondanomori-hall.com/floorguide.html,1707,open,コンサート・演劇・式典に対応する金沢の主要ホール,2026-07-21,命名権名称と従来名称を検索用に保持
entertainment,jp-fukui-phoenix-plaza-elpis-main-hall,,event_hall|performing_arts_venue|music_venue|medium_venue,フェニックス・プラザ エルピス大ホール,ふぇにっくすぷらざえるぴすだいほーる,フェニックス・プラザ 大ホール|エルピス大ホール,福井県,福井市,福井県福井市田原1-13-6,,,https://fukui-phoenixplaza.jp/,https://fukui-phoenixplaza.jp/hall/bighall/,2000,open,コンサート・式典・展示等に対応する福井市の主要多目的ホール,2026-07-21,命名権名称と一般名称の双方を検索用に保持
entertainment,jp-okayama-kurashiki-civic-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue|public_hall|cultural_venue|civic_hall|theater,倉敷市民会館 ホール,くらしきしみんかいかんほーる,倉敷市民会館,岡山県,倉敷市,岡山県倉敷市本町17-1,,,https://arsk.jp/shimin/,https://arsk.jp/shimin/,1979,open,全国ツアーと地域文化公演で反復利用される岡山県の主要ホール,2026-07-21,固定席1974席と車椅子スペース5席の合計
entertainment,jp-kagawa-rexxam-hall-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue,レクザムホール 大ホール,れくざむほーるだいほーる,香川県県民ホール 大ホール|香川県県民ホール,香川県,高松市,香川県高松市玉藻町9-10,,,https://kenminhall.com/,https://kenminhall.com/organizer/facility/b-hall/,2001,open,四国の全国ツアーや舞台公演で利用される香川県の主要ホール,2026-07-21,オーケストラピット利用時は1825席
entertainment,jp-ehime-matsuyama-civic-hall-main-hall,,concert_hall|performing_arts_venue|music_venue|medium_venue|public_hall|cultural_venue|civic_hall|theater,松山市民会館 大ホール,まつやましみんかいかんだいほーる,松山市民会館,愛媛県,松山市,愛媛県松山市堀之内,,,https://www.cul-spo.or.jp/mcph/,https://www.cul-spo.or.jp/mcph/access/,1999,open,長期にわたり愛媛県の文化公演と全国ツアーを支える主要ホール,2026-07-21,固定席1825人と立見席174人を含む公式定員
