placeID,placeKind,officialName,prefecture,evidenceStatus,evidenceKind,evidenceProvider,evidenceURL,verifiedAt,notes
jp-kanagawa-kawasaki-daishi,temple,川崎大師 平間寺,神奈川県,needs_review,,www.kawasakidaishi.com,https://www.kawasakidaishi.com/,2026-07-21,寺社公式・神社庁・宗派資料等が現出典。第三者の観光・参拝掲載を追加確認する
jp-kanagawa-yokohama-sojiji,temple,曹洞宗大本山 總持寺,神奈川県,needs_review,,www.sojiji.jp,https://www.sojiji.jp/,2026-07-21,寺社公式・神社庁・宗派資料等が現出典。第三者の観光・参拝掲載を追加確認する
jp-kanagawa-kamakura-jojuin,temple,普明山 法立寺 成就院,神奈川県,confirmed,official_tourism,www.trip-kamakura.com,https://www.trip-kamakura.com/,2026-07-21,自治体・観光協会・DMO等の公式観光案内への掲載を既存出典で確認
jp-kanagawa-enoshima-jinja,shrine,江島神社,神奈川県,needs_review,,enoshimajinja.or.jp,https://enoshimajinja.or.jp/,2026-07-21,寺社公式・神社庁・宗派資料等が現出典。第三者の観光・参拝掲載を追加確認する
jp-kanagawa-hakone-jinja,shrine,箱根神社,神奈川県,confirmed,official_tourism,www.kanagawa-kankou.or.jp,https://www.kanagawa-kankou.or.jp/kanagawayokohamadc/spot/197,2026-07-21,自治体・観光協会・DMO等の公式観光案内への掲載を既存出典で確認
jp-kanagawa-samukawa-jinja,shrine,寒川神社,神奈川県,needs_review,,samukawajinjya.jp,https://samukawajinjya.jp/,2026-07-21,寺社公式・神社庁・宗派資料等が現出典。第三者の観光・参拝掲載を追加確認する
jp-kanagawa-iseyama-kotai-jingu,shrine,伊勢山皇大神宮,神奈川県,confirmed,official_tourism,www.welcome.city.yokohama.jp,https://www.welcome.city.yokohama.jp/spot/details.php?bbid=735,2026-07-21,自治体・観光協会・DMO等の公式観光案内への掲載を既存出典で確認
jp-kanagawa-zeniarai-benzaiten,shrine,銭洗弁財天宇賀福神社,神奈川県,confirmed,official_tourism,www.trip-kamakura.com,https://www.trip-kamakura.com/,2026-07-21,自治体・観光協会・DMO等の公式観光案内への掲載を既存出典で確認
jp-kanagawa-sasuke-inari-jinja,shrine,佐助稲荷神社,神奈川県,needs_review,,sasukeinari.jp,https://sasukeinari.jp/,2026-07-21,寺社公式・神社庁・宗派資料等が現出典。第三者の観光・参拝掲載を追加確認する
jp-kanagawa-oyama-afuri-jinja,shrine,大山阿夫利神社,神奈川県,confirmed,official_tourism,www.kanagawa-kankou.or.jp,https://www.kanagawa-kankou.or.jp/spot/173,2026-07-21,自治体・観光協会・DMO等の公式観光案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-01,temple,青岸渡寺,和歌山県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/1,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-02,temple,紀三井寺 （金剛宝寺）,和歌山県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/2,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-03,temple,粉河寺,和歌山県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/3,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-04,temple,施福寺 （槇尾寺）,大阪府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/4,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-05,temple,葛井寺,大阪府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/5,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-06,temple,壷阪寺,奈良県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/6,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-10,temple,三室戸寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/10,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-11,temple,醍醐寺（上醍醐 准胝堂）,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/11,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-12,temple,正法寺 （岩間寺）,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/12,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-13,temple,石山寺,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/13,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-14,temple,三井寺,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/14,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-15,temple,今熊野観音寺 （観音寺）,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/15,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-17,temple,六波羅蜜寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/17,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-18,temple,六角堂 頂法寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/18,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-19,temple,革堂 行願寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/19,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-20,temple,善峯寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/20,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-21,temple,穴太寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/21,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-22,temple,総持寺,大阪府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/22,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-23,temple,勝尾寺,大阪府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/23,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-24,temple,中山寺,兵庫県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/24,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-25,temple,播州清水寺,兵庫県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/25,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-26,temple,一乗寺,兵庫県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/26,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-27,temple,圓教寺,兵庫県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/27,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-28,temple,成相寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/28,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-29,temple,松尾寺,京都府,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/29,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-30,temple,宝厳寺,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/30,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-31,temple,長命寺,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/31,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-32,temple,観音正寺,滋賀県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/32,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-saigoku33-33,temple,華厳寺,岐阜県,confirmed,official_pilgrimage,saikoku33.gr.jp,https://saikoku33.gr.jp/place/33,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-02,temple,海雲山 岩殿寺（岩殿観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e6%b5%b7%e9%9b%b2%e5%b1%b1-%e5%b2%a9%e6%ae%bf%e5%af%ba%ef%bc%88%e5%b2%a9%e6%ae%bf%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-03,temple,祇園山 安養院 田代寺（田代観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e7%a5%87%e5%9c%92%e5%b1%b1-%e5%ae%89%e9%a4%8a%e9%99%a2-%e7%94%b0%e4%bb%a3%e5%af%ba%ef%bc%88%e7%94%b0%e4%bb%a3%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-05,temple,飯泉山 勝福寺（飯泉観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e9%a3%af%e6%b3%89%e5%b1%b1-%e5%8b%9d%e7%a6%8f%e5%af%ba%ef%bc%88%e9%a3%af%e6%b3%89%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-06,temple,飯上山 長谷寺（飯山観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e9%a3%af%e4%b8%8a%e5%b1%b1-%e9%95%b7%e8%b0%b7%e5%af%ba%ef%bc%88%e9%a3%af%e5%b1%b1%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-07,temple,金目山 光明寺（金目観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e9%87%91%e7%9b%ae%e5%b1%b1-%e5%85%89%e6%98%8e%e5%af%ba%ef%bc%88%e9%87%91%e7%9b%ae%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-08,temple,妙法山 星谷寺（星の谷観音）,神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%a6%99%e6%b3%95%e5%b1%b1-%e6%98%9f%e8%b0%b7%e5%af%ba%ef%bc%88%e6%98%9f%e3%81%ae%e8%b0%b7%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-09,temple,都幾山 慈光寺,埼玉県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e9%83%bd%e5%b9%be%e5%b1%b1-%e6%85%88%e5%85%89%e5%af%ba/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-10,temple,巌殿山 正法寺（岩殿観音）,埼玉県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%b7%8c%e6%ae%bf%e5%b1%b1-%e6%ad%a3%e6%b3%95%e5%af%ba%ef%bc%88%e5%b2%a9%e6%ae%bf%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-11,temple,岩殿山 安楽寺（吉見観音）,埼玉県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%b2%a9%e6%ae%bf%e5%b1%b1-%e5%ae%89%e6%a5%bd%e5%af%ba%ef%bc%88%e5%90%89%e8%a6%8b%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-12,temple,華林山 慈恩寺（慈恩寺観音）,埼玉県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e8%8f%af%e6%9e%97%e5%b1%b1-%e6%85%88%e6%81%a9%e5%af%ba%ef%bc%88%e6%85%88%e6%81%a9%e5%af%ba%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-14,temple,瑞応山 弘明寺 (弘明寺観音),神奈川県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e7%91%9e%e5%bf%9c%e5%b1%b1-%e5%bc%98%e6%98%8e%e5%af%ba-%e5%bc%98%e6%98%8e%e5%af%ba%e8%a6%b3%e9%9f%b3/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-15,temple,白岩山 長谷寺(白岩観音）,群馬県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e7%99%bd%e5%b2%a9%e5%b1%b1-%e9%95%b7%e8%b0%b7%e5%af%ba%e7%99%bd%e5%b2%a9%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-16,temple,五徳山 水澤寺（水澤観音）,群馬県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e4%ba%94%e5%be%b3%e5%b1%b1-%e6%b0%b4%e6%be%a4%e5%af%ba%ef%bc%88%e6%b0%b4%e6%be%a4%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-17,temple,出流山 満願寺（出流観音）,栃木県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%87%ba%e6%b5%81%e5%b1%b1-%e6%ba%80%e9%a1%98%e5%af%ba%ef%bc%88%e5%87%ba%e6%b5%81%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-18,temple,日光山 中禅寺（立木観音）,栃木県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e6%97%a5%e5%85%89%e5%b1%b1-%e4%b8%ad%e7%a6%85%e5%af%ba%ef%bc%88%e7%ab%8b%e6%9c%a8%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-19,temple,天開山 大谷寺（大谷観音）,栃木県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%a4%a9%e9%96%8b%e5%b1%b1-%e5%a4%a7%e8%b0%b7%e5%af%ba%ef%bc%88%e5%a4%a7%e8%b0%b7%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-20,temple,獨鈷山 西明寺（益子観音）,栃木県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e7%8d%a8%e9%88%b7%e5%b1%b1-%e8%a5%bf%e6%98%8e%e5%af%ba%ef%bc%88%e7%9b%8a%e5%ad%90%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-21,temple,八溝山 日輪寺（八溝山）,茨城県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/179/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-22,temple,妙福山 佐竹寺（北向観音）,茨城県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e5%a6%99%e7%a6%8f%e5%b1%b1-%e4%bd%90%e7%ab%b9%e5%af%ba%ef%bc%88%e5%8c%97%e5%90%91%e8%a6%b3%e9%9f%b3%ef%bc%89/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
jp-pilgrimage-bando33-23,temple,佐白山 正福寺,茨城県,confirmed,official_pilgrimage,bandou.gr.jp,https://bandou.gr.jp/temple/%e4%bd%90%e7%99%bd%e5%b1%b1-%e6%ad%a3%e7%a6%8f%e5%af%ba/,2026-07-21,公式霊場会・札所案内への掲載を既存出典で確認
